bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,threshold_n_samples,use_parent_threshold,parent_with_threshold,score_metric,score_value,parent_score_value,gain_value,threshold_source_bucket,is_weak,fold
L1_ever_delay=has_delay|L2_max_delay_bin=mild,L2,L1_ever_delay=has_delay,999,428,0.3683683683683684,0.3691588785046729,0.4,0.2,0.5660046728971962,0.5053763440860214,0.4392523364485981,0.5949367088607594,0.45794392523364486,0.5,428,True,,f1_regret_bnd,-0.28960029142799726,-0.08564389972452943,-0.20395639170346783,ROOT,True,4
L1_ever_delay=has_delay|L2_max_delay_bin=others,L2,L1_ever_delay=has_delay,99,49,0.6666666666666666,0.5918367346938775,0.4,0.2,0.2989864864864865,0.8400000000000001,0.8,0.8842105263157894,0.20270270270270271,0.7094594594594594,148,True,,f1_regret_bnd,,-0.08564389972452943,,ROOT,True,4
L1_ever_delay=no_delay|L2_max_delay_bin=none,L2,L1_ever_delay=no_delay,2222,950,0.12061206120612061,0.11263157894736842,0.5,0.2,0.3071052631578947,0.018518518518518517,1.0,0.009345794392523364,0.12421052631578948,0.0010526315789473684,950,False,,f1_regret_bnd,-0.3506920077972709,-0.3901156677181914,0.039423659920920506,L1_ever_delay=no_delay|L2_max_delay_bin=none,False,4
L1_ever_delay=has_delay|L2_max_delay_bin=medium|L3_LIMIT_BAL=low_limit,L3,L1_ever_delay=has_delay|L2_max_delay_bin=medium,413,179,0.5980629539951574,0.6368715083798883,0.1,0.0,0.3575418994413408,0.7832167832167831,0.6511627906976745,0.9824561403508771,0.03910614525139665,0.9608938547486033,179,True,L1_ever_delay=has_delay|L2_max_delay_bin=medium,f1_regret_bnd,0.406121811149744,0.4204878048780487,-0.014365993728304716,L1_ever_delay=has_delay|L2_max_delay_bin=medium,True,4
L1_ever_delay=has_delay|L2_max_delay_bin=medium|L3_LIMIT_BAL=others,L3,L1_ever_delay=has_delay|L2_max_delay_bin=medium,166,71,0.6686746987951807,0.647887323943662,0.1,0.0,0.3090717299578059,0.8208092485549132,0.7513227513227513,0.9044585987261147,0.189873417721519,0.7974683544303798,237,True,L1_ever_delay=has_delay|L2_max_delay_bin=medium,f1_regret_bnd,,0.4204878048780487,,L1_ever_delay=has_delay|L2_max_delay_bin=medium,True,4
L1_ever_delay=has_delay|L2_max_delay_bin=mild|L3_LIMIT_BAL=high_limit,L3,L1_ever_delay=has_delay|L2_max_delay_bin=mild,1090,496,0.3100917431192661,0.32056451612903225,0.4,0.2,0.5665322580645161,0.2535211267605634,0.5,0.16981132075471697,0.625,0.10887096774193548,496,True,,f1_regret_bnd,-0.6255111313039527,-0.28960029142799726,-0.3359108398759555,ROOT,True,4
L1_ever_delay=has_delay|L2_max_delay_bin=mild|L3_LIMIT_BAL=low_limit,L3,L1_ever_delay=has_delay|L2_max_delay_bin=mild,2269,946,0.45041868664609963,0.41966173361522197,0.4,0.1,0.561046511627907,0.5605338417540515,0.450920245398773,0.7405541561712846,0.28752642706131076,0.6892177589852009,946,False,,f1_regret_bnd,-0.14427588340451084,-0.28960029142799726,0.14532440802348642,L1_ever_delay=has_delay|L2_max_delay_bin=mild|L3_LIMIT_BAL=low_limit,False,4
L1_ever_delay=has_delay|L2_max_delay_bin=mild|L3_LIMIT_BAL=mid_limit,L3,L1_ever_delay=has_delay|L2_max_delay_bin=mild,1644,700,0.38746958637469586,0.40285714285714286,0.4,0.1,0.5110714285714286,0.5723793677204659,0.5391849529780565,0.6099290780141844,0.5157142857142857,0.45571428571428574,700,False,,f1_regret_bnd,-0.19654920370810552,-0.28960029142799726,0.09305108771989173,L1_ever_delay=has_delay|L2_max_delay_bin=mild|L3_LIMIT_BAL=mid_limit,False,4
L1_ever_delay=no_delay|L2_max_delay_bin=none|L3_LIMIT_BAL=high_limit,L3,L1_ever_delay=no_delay|L2_max_delay_bin=none,4214,1803,0.09065021357380161,0.10260676650027732,0.7,0.2,0.28868552412645593,0.0,0.0,0.0,0.09595119245701608,0.0,1803,False,,f1_regret_bnd,-0.336661120354964,-0.3506920077972709,0.014030887442306905,L1_ever_delay=no_delay|L2_max_delay_bin=none|L3_LIMIT_BAL=high_limit,False,4
L1_ever_delay=no_delay|L2_max_delay_bin=none|L3_LIMIT_BAL=low_limit,L3,L1_ever_delay=no_delay|L2_max_delay_bin=none,3351,1358,0.1539838854073411,0.15758468335787923,0.5,0.2,0.4519513991163476,0.0,0.0,0.0,0.19734904270986744,0.0,1358,True,L1_ever_delay=no_delay|L2_max_delay_bin=none,f1_regret_bnd,-0.5506259204712813,-0.3506920077972709,-0.19993391267401045,L1_ever_delay=no_delay|L2_max_delay_bin=none,True,4
