bucket_id,parent_id,level,split_name,split_type,split_rule,n_samples_total,n_train,n_val,n_test,is_leaf,is_weak,effective_bucket_id
L1_group=D|L2_x1=b2|L3_x2=b5|L4_x3=b2,L1_group=D|L2_x1=b2|L3_x2=b5,4,L4_x3,numeric_bin,b2,450,305,145,,True,False,L1_group=D|L2_x1=b2|L3_x2=b5|L4_x3=b2
L1_group=D|L2_x1=b2|L3_x2=b5|L4_x3=b3,L1_group=D|L2_x1=b2|L3_x2=b5,4,L4_x3,numeric_bin,b3,413,288,125,,True,False,L1_group=D|L2_x1=b2|L3_x2=b5|L4_x3=b3
L1_group=D|L2_x1=b2|L3_x2=b5|L4_x3=b4,L1_group=D|L2_x1=b2|L3_x2=b5,4,L4_x3,numeric_bin,b4,255,187,68,,True,True,L1_group=D|L2_x1=b2|L3_x2=b5
L1_group=D|L2_x1=b2|L3_x2=b5|L4_x3=others,L1_group=D|L2_x1=b2|L3_x2=b5,4,L4_x3,numeric_bin,others,415,283,132,,True,True,L1_group=D|L2_x1=b2|L3_x2=b5
L1_group=D|L2_x1=b3|L3_x2=b1|L4_x3=b2,L1_group=D|L2_x1=b3|L3_x2=b1,4,L4_x3,numeric_bin,b2,385,261,124,,True,True,L1_group=D|L2_x1=b3|L3_x2=b1
L1_group=D|L2_x1=b3|L3_x2=b1|L4_x3=b3,L1_group=D|L2_x1=b3|L3_x2=b1,4,L4_x3,numeric_bin,b3,386,276,110,,True,True,L1_group=D|L2_x1=b3|L3_x2=b1
L1_group=D|L2_x1=b3|L3_x2=b1|L4_x3=others,L1_group=D|L2_x1=b3|L3_x2=b1,4,L4_x3,numeric_bin,others,612,422,190,,True,True,L1_group=D|L2_x1=b3|L3_x2=b1
L1_group=D|L2_x1=b3|L3_x2=b2|L4_x3=b1,L1_group=D|L2_x1=b3|L3_x2=b2,4,L4_x3,numeric_bin,b1,431,313,118,,True,True,L1_group=D|L2_x1=b3
L1_group=D|L2_x1=b3|L3_x2=b2|L4_x3=b2,L1_group=D|L2_x1=b3|L3_x2=b2,4,L4_x3,numeric_bin,b2,720,518,202,,True,False,L1_group=D|L2_x1=b3|L3_x2=b2|L4_x3=b2
L1_group=D|L2_x1=b3|L3_x2=b2|L4_x3=b3,L1_group=D|L2_x1=b3|L3_x2=b2,4,L4_x3,numeric_bin,b3,621,449,172,,True,True,L1_group=D|L2_x1=b3
L1_group=D|L2_x1=b3|L3_x2=b2|L4_x3=b4,L1_group=D|L2_x1=b3|L3_x2=b2,4,L4_x3,numeric_bin,b4,390,281,109,,True,True,L1_group=D|L2_x1=b3
L1_group=D|L2_x1=b3|L3_x2=b2|L4_x3=b5,L1_group=D|L2_x1=b3|L3_x2=b2,4,L4_x3,numeric_bin,b5,279,188,91,,True,True,L1_group=D|L2_x1=b3
L1_group=D|L2_x1=b3|L3_x2=b3|L4_x3=b1,L1_group=D|L2_x1=b3|L3_x2=b3,4,L4_x3,numeric_bin,b1,314,236,78,,True,True,L1_group=D|L2_x1=b3|L3_x2=b3
L1_group=D|L2_x1=b3|L3_x2=b3|L4_x3=b2,L1_group=D|L2_x1=b3|L3_x2=b3,4,L4_x3,numeric_bin,b2,692,490,202,,True,True,L1_group=D|L2_x1=b3|L3_x2=b3
L1_group=D|L2_x1=b3|L3_x2=b3|L4_x3=b3,L1_group=D|L2_x1=b3|L3_x2=b3,4,L4_x3,numeric_bin,b3,580,408,172,,True,True,L1_group=D|L2_x1=b3|L3_x2=b3
L1_group=D|L2_x1=b3|L3_x2=b3|L4_x3=b4,L1_group=D|L2_x1=b3|L3_x2=b3,4,L4_x3,numeric_bin,b4,354,246,108,,True,True,L1_group=D|L2_x1=b3|L3_x2=b3
L1_group=D|L2_x1=b3|L3_x2=b3|L4_x3=b5,L1_group=D|L2_x1=b3|L3_x2=b3,4,L4_x3,numeric_bin,b5,266,190,76,,True,True,L1_group=D|L2_x1=b3|L3_x2=b3
L1_group=D|L2_x1=b3|L3_x2=b4|L4_x3=b1,L1_group=D|L2_x1=b3|L3_x2=b4,4,L4_x3,numeric_bin,b1,279,192,87,,True,True,L1_group=D|L2_x1=b3
L1_group=D|L2_x1=b3|L3_x2=b4|L4_x3=b2,L1_group=D|L2_x1=b3|L3_x2=b4,4,L4_x3,numeric_bin,b2,544,389,155,,True,False,L1_group=D|L2_x1=b3|L3_x2=b4|L4_x3=b2
L1_group=D|L2_x1=b3|L3_x2=b4|L4_x3=b3,L1_group=D|L2_x1=b3|L3_x2=b4,4,L4_x3,numeric_bin,b3,478,341,137,,True,True,L1_group=D|L2_x1=b3
L1_group=D|L2_x1=b3|L3_x2=b4|L4_x3=b4,L1_group=D|L2_x1=b3|L3_x2=b4,4,L4_x3,numeric_bin,b4,301,200,101,,True,True,L1_group=D|L2_x1=b3
L1_group=D|L2_x1=b3|L3_x2=b4|L4_x3=others,L1_group=D|L2_x1=b3|L3_x2=b4,4,L4_x3,numeric_bin,others,204,155,49,,True,True,L1_group=D|L2_x1=b3
L1_group=D|L2_x1=b3|L3_x2=b5|L4_x3=b2,L1_group=D|L2_x1=b3|L3_x2=b5,4,L4_x3,numeric_bin,b2,496,346,150,,True,True,L1_group=D|L2_x1=b3
L1_group=D|L2_x1=b3|L3_x2=b5|L4_x3=b3,L1_group=D|L2_x1=b3|L3_x2=b5,4,L4_x3,numeric_bin,b3,383,265,118,,True,True,L1_group=D|L2_x1=b3
L1_group=D|L2_x1=b3|L3_x2=b5|L4_x3=others,L1_group=D|L2_x1=b3|L3_x2=b5,4,L4_x3,numeric_bin,others,633,457,176,,True,True,L1_group=D|L2_x1=b3
L1_group=D|L2_x1=b4|L3_x2=b1|L4_x3=b2,L1_group=D|L2_x1=b4|L3_x2=b1,4,L4_x3,numeric_bin,b2,432,299,133,,True,False,L1_group=D|L2_x1=b4|L3_x2=b1|L4_x3=b2
L1_group=D|L2_x1=b4|L3_x2=b1|L4_x3=b3,L1_group=D|L2_x1=b4|L3_x2=b1,4,L4_x3,numeric_bin,b3,409,286,123,,True,True,L1_group=D|L2_x1=b4|L3_x2=b1
L1_group=D|L2_x1=b4|L3_x2=b1|L4_x3=others,L1_group=D|L2_x1=b4|L3_x2=b1,4,L4_x3,numeric_bin,others,641,450,191,,True,True,L1_group=D|L2_x1=b4|L3_x2=b1
L1_group=D|L2_x1=b4|L3_x2=b2|L4_x3=b1,L1_group=D|L2_x1=b4|L3_x2=b2,4,L4_x3,numeric_bin,b1,425,305,120,,True,True,L1_group=D|L2_x1=b4|L3_x2=b2
L1_group=D|L2_x1=b4|L3_x2=b2|L4_x3=b2,L1_group=D|L2_x1=b4|L3_x2=b2,4,L4_x3,numeric_bin,b2,762,532,230,,True,True,L1_group=D|L2_x1=b4|L3_x2=b2
L1_group=D|L2_x1=b4|L3_x2=b2|L4_x3=b3,L1_group=D|L2_x1=b4|L3_x2=b2,4,L4_x3,numeric_bin,b3,706,499,207,,True,False,L1_group=D|L2_x1=b4|L3_x2=b2|L4_x3=b3
L1_group=D|L2_x1=b4|L3_x2=b2|L4_x3=b4,L1_group=D|L2_x1=b4|L3_x2=b2,4,L4_x3,numeric_bin,b4,400,280,120,,True,True,L1_group=D|L2_x1=b4|L3_x2=b2
L1_group=D|L2_x1=b4|L3_x2=b2|L4_x3=b5,L1_group=D|L2_x1=b4|L3_x2=b2,4,L4_x3,numeric_bin,b5,284,193,91,,True,True,L1_group=D|L2_x1=b4|L3_x2=b2
L1_group=D|L2_x1=b4|L3_x2=b3|L4_x3=b1,L1_group=D|L2_x1=b4|L3_x2=b3,4,L4_x3,numeric_bin,b1,345,234,111,,True,True,L1_group=D|L2_x1=b4
L1_group=D|L2_x1=b4|L3_x2=b3|L4_x3=b2,L1_group=D|L2_x1=b4|L3_x2=b3,4,L4_x3,numeric_bin,b2,665,476,189,,True,False,L1_group=D|L2_x1=b4|L3_x2=b3|L4_x3=b2
L1_group=D|L2_x1=b4|L3_x2=b3|L4_x3=b3,L1_group=D|L2_x1=b4|L3_x2=b3,4,L4_x3,numeric_bin,b3,625,422,203,,True,True,L1_group=D|L2_x1=b4
L1_group=D|L2_x1=b4|L3_x2=b3|L4_x3=b4,L1_group=D|L2_x1=b4|L3_x2=b3,4,L4_x3,numeric_bin,b4,377,277,100,,True,True,L1_group=D|L2_x1=b4
L1_group=D|L2_x1=b4|L3_x2=b3|L4_x3=others,L1_group=D|L2_x1=b4|L3_x2=b3,4,L4_x3,numeric_bin,others,231,163,68,,True,True,L1_group=D|L2_x1=b4
L1_group=D|L2_x1=b4|L3_x2=b4|L4_x3=b1,L1_group=D|L2_x1=b4|L3_x2=b4,4,L4_x3,numeric_bin,b1,277,186,91,,True,True,L1_group=D|L2_x1=b4
L1_group=D|L2_x1=b4|L3_x2=b4|L4_x3=b2,L1_group=D|L2_x1=b4|L3_x2=b4,4,L4_x3,numeric_bin,b2,528,366,162,,True,False,L1_group=D|L2_x1=b4|L3_x2=b4|L4_x3=b2
L1_group=D|L2_x1=b4|L3_x2=b4|L4_x3=b3,L1_group=D|L2_x1=b4|L3_x2=b4,4,L4_x3,numeric_bin,b3,471,330,141,,True,False,L1_group=D|L2_x1=b4|L3_x2=b4|L4_x3=b3
L1_group=D|L2_x1=b4|L3_x2=b4|L4_x3=b4,L1_group=D|L2_x1=b4|L3_x2=b4,4,L4_x3,numeric_bin,b4,334,224,110,,True,True,L1_group=D|L2_x1=b4
L1_group=D|L2_x1=b4|L3_x2=b4|L4_x3=others,L1_group=D|L2_x1=b4|L3_x2=b4,4,L4_x3,numeric_bin,others,218,142,76,,True,True,L1_group=D|L2_x1=b4
L1_group=D|L2_x1=b4|L3_x2=b5|L4_x3=b2,L1_group=D|L2_x1=b4|L3_x2=b5,4,L4_x3,numeric_bin,b2,465,325,140,,True,True,L1_group=D|L2_x1=b4
L1_group=D|L2_x1=b4|L3_x2=b5|L4_x3=b3,L1_group=D|L2_x1=b4|L3_x2=b5,4,L4_x3,numeric_bin,b3,402,273,129,,True,True,L1_group=D|L2_x1=b4
L1_group=D|L2_x1=b4|L3_x2=b5|L4_x3=others,L1_group=D|L2_x1=b4|L3_x2=b5,4,L4_x3,numeric_bin,others,627,446,181,,True,True,L1_group=D|L2_x1=b4
L1_group=D|L2_x1=b5|L3_x2=b1|L4_x3=b2,L1_group=D|L2_x1=b5|L3_x2=b1,4,L4_x3,numeric_bin,b2,332,248,84,,True,True,L1_group=D|L2_x1=b5|L3_x2=b1
L1_group=D|L2_x1=b5|L3_x2=b1|L4_x3=b3,L1_group=D|L2_x1=b5|L3_x2=b1,4,L4_x3,numeric_bin,b3,336,236,100,,True,True,L1_group=D|L2_x1=b5|L3_x2=b1
L1_group=D|L2_x1=b5|L3_x2=b1|L4_x3=others,L1_group=D|L2_x1=b5|L3_x2=b1,4,L4_x3,numeric_bin,others,528,369,159,,True,True,L1_group=D|L2_x1=b5|L3_x2=b1
L1_group=D|L2_x1=b5|L3_x2=b2|L4_x3=b1,L1_group=D|L2_x1=b5|L3_x2=b2,4,L4_x3,numeric_bin,b1,321,234,87,,True,True,L1_group=D|L2_x1=b5|L3_x2=b2
L1_group=D|L2_x1=b5|L3_x2=b2|L4_x3=b2,L1_group=D|L2_x1=b5|L3_x2=b2,4,L4_x3,numeric_bin,b2,557,398,159,,True,False,L1_group=D|L2_x1=b5|L3_x2=b2|L4_x3=b2
L1_group=D|L2_x1=b5|L3_x2=b2|L4_x3=b3,L1_group=D|L2_x1=b5|L3_x2=b2,4,L4_x3,numeric_bin,b3,466,324,142,,True,True,L1_group=D|L2_x1=b5|L3_x2=b2
L1_group=D|L2_x1=b5|L3_x2=b2|L4_x3=b4,L1_group=D|L2_x1=b5|L3_x2=b2,4,L4_x3,numeric_bin,b4,311,204,107,,True,True,L1_group=D|L2_x1=b5|L3_x2=b2
L1_group=D|L2_x1=b5|L3_x2=b2|L4_x3=others,L1_group=D|L2_x1=b5|L3_x2=b2,4,L4_x3,numeric_bin,others,236,166,70,,True,True,L1_group=D|L2_x1=b5|L3_x2=b2
L1_group=D|L2_x1=b5|L3_x2=b3|L4_x3=b1,L1_group=D|L2_x1=b5|L3_x2=b3,4,L4_x3,numeric_bin,b1,283,193,90,,True,True,L1_group=D|L2_x1=b5
L1_group=D|L2_x1=b5|L3_x2=b3|L4_x3=b2,L1_group=D|L2_x1=b5|L3_x2=b3,4,L4_x3,numeric_bin,b2,520,366,154,,True,False,L1_group=D|L2_x1=b5|L3_x2=b3|L4_x3=b2
L1_group=D|L2_x1=b5|L3_x2=b3|L4_x3=b3,L1_group=D|L2_x1=b5|L3_x2=b3,4,L4_x3,numeric_bin,b3,416,301,115,,True,True,L1_group=D|L2_x1=b5
L1_group=D|L2_x1=b5|L3_x2=b3|L4_x3=b4,L1_group=D|L2_x1=b5|L3_x2=b3,4,L4_x3,numeric_bin,b4,290,203,87,,True,True,L1_group=D|L2_x1=b5
L1_group=D|L2_x1=b5|L3_x2=b3|L4_x3=others,L1_group=D|L2_x1=b5|L3_x2=b3,4,L4_x3,numeric_bin,others,145,97,48,,True,True,L1_group=D|L2_x1=b5
L1_group=D|L2_x1=b5|L3_x2=b4|L4_x3=b2,L1_group=D|L2_x1=b5|L3_x2=b4,4,L4_x3,numeric_bin,b2,411,278,133,,True,True,L1_group=D|L2_x1=b5
L1_group=D|L2_x1=b5|L3_x2=b4|L4_x3=b3,L1_group=D|L2_x1=b5|L3_x2=b4,4,L4_x3,numeric_bin,b3,321,231,90,,True,True,L1_group=D|L2_x1=b5
L1_group=D|L2_x1=b5|L3_x2=b4|L4_x3=others,L1_group=D|L2_x1=b5|L3_x2=b4,4,L4_x3,numeric_bin,others,607,412,195,,True,True,L1_group=D|L2_x1=b5
L1_group=D|L2_x1=b5|L3_x2=b5|L4_x3=b2,L1_group=D|L2_x1=b5|L3_x2=b5,4,L4_x3,numeric_bin,b2,373,263,110,,True,True,L1_group=D|L2_x1=b5
L1_group=D|L2_x1=b5|L3_x2=b5|L4_x3=b3,L1_group=D|L2_x1=b5|L3_x2=b5,4,L4_x3,numeric_bin,b3,324,208,116,,True,True,L1_group=D|L2_x1=b5
L1_group=D|L2_x1=b5|L3_x2=b5|L4_x3=others,L1_group=D|L2_x1=b5|L3_x2=b5,4,L4_x3,numeric_bin,others,510,352,158,,True,True,L1_group=D|L2_x1=b5
