bucket_id,Precision,Recall,F1,BAC,AUC,MCC,Kappa,Regret,BND_ratio,POS_Coverage,n_samples,alpha,beta
L1_UniqueCarrier=AA|L2_Origin=LAS|L3_CRSDepTime=afternoon|L4_Distance=<=300,0.0,0.0,0.0,0.5,0.7857142857142857,0.0,0.0,1.2222222222222223,0.1111111111111111,0.0,9,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAS|L3_CRSDepTime=evening|L4_Distance=1500-5000,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,8,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAS|L3_CRSDepTime=evening|L4_Distance=300-800,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,0.5,0.0,2,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAS|L3_CRSDepTime=evening|L4_Distance=800-1500,0.0,0.0,0.0,1.0,,0.0,,0.3333333333333333,0.3333333333333333,0.0,6,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAS|L3_CRSDepTime=evening|L4_Distance=<=300,0.0,0.0,0.0,1.0,,0.0,,0.125,0.125,0.0,8,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAS|L3_CRSDepTime=morning|L4_Distance=1500-5000,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.18,0.16,0.0,25,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAS|L3_CRSDepTime=morning|L4_Distance=300-800,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,9,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAS|L3_CRSDepTime=morning|L4_Distance=800-1500,0.0,0.0,0.0,0.5,0.648936170212766,0.0,0.0,0.20408163265306123,0.0,0.0,49,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAS|L3_CRSDepTime=morning|L4_Distance=<=300,0.0,0.0,0.0,0.5,0.9285714285714286,0.0,0.0,0.3333333333333333,0.0,0.0,15,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAS|L3_CRSDepTime=night|L4_Distance=1500-5000,0.0,0.0,0.0,1.0,,0.0,,0.1111111111111111,0.1111111111111111,0.0,9,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAS|L3_CRSDepTime=night|L4_Distance=800-1500,0.0,0.0,0.0,0.5,0.3571428571428571,0.0,0.0,0.3333333333333333,0.0,0.0,15,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAS|L3_CRSDepTime=night|L4_Distance=<=300,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,2,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAX|L3_CRSDepTime=afternoon|L4_Distance=1500-5000,0.3333333333333333,0.02564102564102564,0.047619047619047616,0.5059711977520196,0.5303828591499825,0.03856593455622949,0.018046709129511784,1.0162162162162163,0.31891891891891894,0.016216216216216217,185,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAX|L3_CRSDepTime=afternoon|L4_Distance=300-800,0.0,0.0,0.0,0.5,0.6434108527131783,0.0,0.0,0.8557692307692307,0.25,0.0,52,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAX|L3_CRSDepTime=afternoon|L4_Distance=800-1500,0.0,0.0,0.0,0.5,0.568342151675485,0.0,0.0,1.0679012345679013,0.2345679012345679,0.0,81,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAX|L3_CRSDepTime=afternoon|L4_Distance=<=300,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5555555555555556,0.0,0.0,9,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAX|L3_CRSDepTime=evening|L4_Distance=1500-5000,0.0,0.0,0.0,0.5,0.7520604395604396,0.0,0.0,0.5720338983050848,0.09322033898305085,0.0,118,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAX|L3_CRSDepTime=evening|L4_Distance=300-800,0.0,0.0,0.0,0.46296296296296297,0.5324074074074074,-0.10107973914385379,-0.09411764705882364,0.8064516129032258,0.3870967741935484,0.06451612903225806,31,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAX|L3_CRSDepTime=evening|L4_Distance=800-1500,0.0,0.0,0.0,0.5,0.4791666666666667,0.0,0.0,1.4318181818181819,0.2727272727272727,0.0,22,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAX|L3_CRSDepTime=evening|L4_Distance=<=300,0.0,0.0,0.0,1.0,,0.0,,0.125,0.125,0.0,8,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAX|L3_CRSDepTime=morning|L4_Distance=1500-5000,0.0,0.0,0.0,0.5,0.6133067440174039,0.0,0.0,0.6244444444444445,0.022222222222222223,0.0,225,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAX|L3_CRSDepTime=morning|L4_Distance=300-800,0.25,0.1,0.14285714285714288,0.5045454545454545,0.8454545454545455,0.013222147133698627,0.011494252873563204,0.7093023255813954,0.32558139534883723,0.09302325581395349,43,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAX|L3_CRSDepTime=morning|L4_Distance=800-1500,0.0,0.0,0.0,0.5,0.6626712328767124,0.0,0.0,0.5061728395061729,0.012345679012345678,0.0,81,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=LAX|L3_CRSDepTime=morning|L4_Distance=<=300,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,5,0.3,0.2
