bucket_id,Precision,Recall,F1,BAC,AUC,MCC,Kappa,Regret,BND_ratio,POS_Coverage,n_samples,alpha,beta
L1_Location=BadgerysCreek|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.0,0.0,0.0,0.49324324324324326,0.8074324324324323,-0.01898315991504998,-0.017857142857143016,0.12828947368421054,0.10526315789473684,0.013157894736842105,152,0.4,0.2
L1_Location=Darwin|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_high,0.0,0.0,0.0,0.5,0.8288135593220339,0.0,0.0,0.20703125,0.0625,0.0,128,0.4,0.2
L1_Location=CoffsHarbour|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_high,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.5,0.0,2,0.4,0.2
L1_Location=Albury|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.4,0.13333333333333333,0.2,0.5531531531531532,0.8294294294294294,0.17635527729120146,0.14936708860759496,0.26587301587301587,0.06349206349206349,0.03968253968253968,126,0.4,0.2
L1_Location=Witchcliffe|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.8,1.0,0.888888888888889,0.6428571428571428,0.8964285714285715,0.47809144373375745,0.37209302325581406,0.2222222222222222,0.07407407407407407,0.9259259259259259,54,0.4,0.2
L1_Location=WaggaWagga|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_high,0.0,0.0,0.0,1.0,,0.0,,0.09090909090909091,0.18181818181818182,0.0,11,0.4,0.2
L1_Location=NorfolkIsland|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_high,1.0,0.3333333333333333,0.5,0.6666666666666666,0.7727272727272727,0.5310850045437943,0.43999999999999995,0.44642857142857145,0.39285714285714285,0.07142857142857142,28,0.4,0.2
L1_Location=SalmonGums|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.7142857142857143,0.9523809523809523,0.8163265306122449,0.6684981684981685,0.8754578754578755,0.42958772458840316,0.3755102040816326,0.3382352941176471,0.17647058823529413,0.8235294117647058,34,0.4,0.2
L1_Location=MountGambier|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_mid,0.5454545454545454,0.42857142857142855,0.4799999999999999,0.6726190476190476,0.7023809523809524,0.3800946331983864,0.3761348897535668,0.39864864864864863,0.21621621621621623,0.14864864864864866,74,0.4,0.2
L1_Location=Watsonia|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_mid,0.4,0.3333333333333333,0.3636363636363636,0.5833333333333334,0.7152777777777779,0.1777046633277277,0.17647058823529416,0.4583333333333333,0.23958333333333334,0.20833333333333334,96,0.4,0.2
L1_Location=Penrith|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.6875,0.7857142857142857,0.7333333333333334,0.5987394957983193,0.7016806722689076,0.21124075543088197,0.20704845814977968,0.4444444444444444,0.2,0.7111111111111111,45,0.4,0.2
L1_Location=Walpole|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.7857142857142857,0.9565217391304348,0.8627450980392156,0.6879382889200562,0.9153810191678355,0.4741885052691101,0.43365695792880254,0.265,0.14,0.84,100,0.4,0.2
L1_Location=MountGinini|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.0,0.0,0.0,0.5,0.9457364341085271,0.0,0.0,0.17391304347826086,0.06521739130434782,0.0,46,0.4,0.2
L1_Location=Wollongong|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=unknown,0.0,0.0,0.0,0.5,0.6260869565217392,0.0,0.0,0.44642857142857145,0.17857142857142858,0.0,28,0.4,0.2
L1_Location=Perth|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_mid,0.0,0.0,0.0,0.5,0.8205128205128205,0.0,0.0,0.53125,0.25,0.0,16,0.4,0.2
L1_Location=Canberra|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=unknown,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.3,10,0.4,0.2
L1_Location=Launceston|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.6190476190476191,0.7222222222222222,0.6666666666666666,0.6792929292929293,0.8005050505050505,0.35723524791636174,0.3532338308457712,0.4,0.275,0.525,40,0.4,0.2
L1_Location=Nuriootpa|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=unknown|L5_Sunshine=sun_high,0.0,0.0,0.0,0.5,0.8409090909090909,0.0,0.0,0.08888888888888889,0.044444444444444446,0.0,45,0.4,0.2
L1_Location=Brisbane|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_low,0.5,0.75,0.6,0.5,0.75,0.0,0.0,0.5,0.125,0.75,8,0.4,0.2
L1_Location=SydneyAirport|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_mid,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,10,0.4,0.2
L1_Location=Bendigo|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low|L5_Sunshine=unknown,0.0,0.0,0.0,0.5,0.619047619047619,0.0,0.0,0.21153846153846154,0.07692307692307693,0.0,52,0.4,0.2
L1_Location=Watsonia|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_low,0.6470588235294118,0.7857142857142857,0.7096774193548386,0.8046218487394958,0.8592436974789915,0.5790141989929938,0.5731225296442688,0.22916666666666666,0.14583333333333334,0.3541666666666667,48,0.4,0.2
L1_Location=MountGambier|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_low,0.75,1.0,0.8571428571428571,0.6,1.0,0.3872983346207417,0.26086956521739135,0.23529411764705882,0.0,0.9411764705882353,17,0.4,0.2
L1_Location=PerthAirport|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_mid,0.0,0.0,0.0,0.75,,0.0,0.0,0.375,0.25,0.25,12,0.4,0.2
L1_Location=Launceston|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_high|L5_Sunshine=unknown,0.5,1.0,0.6666666666666666,0.9375,1.0,0.6614378277661476,0.6086956521739131,0.3888888888888889,0.5555555555555556,0.2222222222222222,9,0.4,0.2
L1_Location=Adelaide|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.8666666666666667,1.0,0.9285714285714286,0.5,1.0,0.0,0.0,0.13333333333333333,0.0,1.0,15,0.4,0.2
L1_Location=Nuriootpa|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_mid,0.5833333333333334,0.5,0.5384615384615384,0.6989795918367347,0.8309037900874635,0.42133242030890683,0.4193548387096775,0.35714285714285715,0.12698412698412698,0.19047619047619047,63,0.4,0.2
L1_Location=Canberra|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=unknown|L5_Sunshine=unknown,1.0,0.125,0.2222222222222222,0.5625,0.935064935064935,0.338501600193165,0.20560747663551404,0.17058823529411765,0.08235294117647059,0.011764705882352941,85,0.4,0.2
L1_Location=Sydney|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_high,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.3333333333333333,0.5,0.0,6,0.4,0.2
L1_Location=Brisbane|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_high,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.5394265232974911,0.7741935483870968,0.13041288223875608,0.11027568922305753,0.352112676056338,0.18309859154929578,0.04225352112676056,71,0.4,0.2
L1_Location=PerthAirport|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_high,0.0,0.0,0.0,1.0,,0.0,,0.0625,0.125,0.0,8,0.4,0.2
L1_Location=WaggaWagga|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,24,0.4,0.2
L1_Location=Ballarat|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.6050870147255689,0.8393574297188755,0.3515472628137895,0.2990476190476191,0.25,0.07608695652173914,0.03260869565217391,92,0.4,0.2
L1_Location=Bendigo|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=unknown,0.7142857142857143,0.2777777777777778,0.4,0.6262306610407876,0.8108298171589311,0.3792926052018028,0.3304187758858721,0.33505154639175255,0.13402061855670103,0.07216494845360824,97,0.4,0.2
L1_Location=SalmonGums|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.8,0.26666666666666666,0.4,0.6294871794871795,0.716923076923077,0.4322400974360221,0.3672727272727272,0.27586206896551724,0.18620689655172415,0.034482758620689655,145,0.4,0.2
L1_Location=NorahHead|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.7142857142857143,0.5263157894736842,0.6060606060606061,0.7131578947368421,0.7934210526315789,0.46823938354302475,0.4579505300353357,0.4152542372881356,0.3728813559322034,0.23728813559322035,59,0.4,0.2
L1_Location=Cobar|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_high,0.0,0.0,0.0,0.5,0.9166666666666667,0.0,0.0,0.3,0.0,0.0,20,0.4,0.2
L1_Location=Adelaide|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=unknown|L5_Sunshine=sun_high,0.0,0.0,0.0,0.5,0.7863247863247863,0.0,0.0,0.25,0.07142857142857142,0.0,42,0.4,0.2
L1_Location=PerthAirport|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_mid,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.5,0.0,1.0,2,0.4,0.2
L1_Location=Sydney|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_low,0.5555555555555556,0.625,0.5882352941176471,0.5267857142857143,0.625,0.05455447255899809,0.05405405405405406,0.4666666666666667,0.2,0.6,15,0.4,0.2
L1_Location=MountGinini|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.4,0.4,0.4000000000000001,0.6423076923076922,0.5846153846153846,0.2846153846153846,0.2846153846153846,0.5161290322580645,0.25806451612903225,0.16129032258064516,31,0.4,0.2
L1_Location=NorfolkIsland|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_high,0.5,0.4,0.4444444444444445,0.6285714285714286,0.6428571428571429,0.27774602993176545,0.2748091603053435,0.5263157894736842,0.42105263157894735,0.21052631578947367,19,0.4,0.2
L1_Location=OTHERS|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.45454545454545453,0.5,0.47619047619047616,0.7282608695652174,0.8289855072463768,0.4368621110629738,0.4362880886426592,0.17567567567567569,0.13513513513513514,0.07432432432432433,148,0.4,0.2
L1_Location=OTHERS|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_high|L5_Sunshine=unknown,0.6153846153846154,1.0,0.761904761904762,0.5,0.625,0.0,0.0,0.38461538461538464,0.0,1.0,13,0.4,0.2
L1_Location=OTHERS|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_low,0.5882352941176471,0.6666666666666666,0.625,0.7204301075268817,0.756989247311828,0.42815786383190296,0.4261954261954263,0.4891304347826087,0.2391304347826087,0.3695652173913043,46,0.4,0.2
L1_Location=Sydney|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_mid,0.18181818181818182,0.16666666666666666,0.17391304347826086,0.48758865248226946,0.5904255319148937,-0.025654970666123312,-0.025617566331198383,0.5508474576271186,0.4576271186440678,0.1864406779661017,59,0.4,0.2
L1_Location=GoldCoast|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.855072463768116,0.921875,0.887218045112782,0.6276041666666666,0.7583333333333333,0.30102732714958164,0.29253731343283584,0.22151898734177214,0.12658227848101267,0.8734177215189873,79,0.4,0.2
L1_Location=Richmond|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low|L5_Sunshine=unknown,0.0,0.0,0.0,0.5,0.6875,0.0,0.0,0.25,0.1111111111111111,0.0,18,0.4,0.2
L1_Location=Sydney|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_high,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.5,0.0,2,0.4,0.2
L1_Location=Darwin|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_mid,0.7037037037037037,0.7307692307692307,0.7169811320754716,0.4653846153846154,0.5576923076923077,-0.0716114874039433,-0.0714285714285714,0.4305555555555556,0.2222222222222222,0.75,36,0.4,0.2
L1_Location=NorfolkIsland|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_mid,0.75,0.2727272727272727,0.39999999999999997,0.6263636363636363,0.5872727272727273,0.392523833833809,0.3361547762998791,0.4918032786885246,0.32786885245901637,0.06557377049180328,61,0.4,0.2
L1_Location=Albury|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=unknown,0.6,0.75,0.6666666666666665,0.8416666666666667,0.9166666666666667,0.6216403957347009,0.6165413533834587,0.25,0.20588235294117646,0.14705882352941177,34,0.4,0.2
L1_Location=Hobart|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_mid,0.8,0.8,0.8000000000000002,0.775,0.95,0.55,0.55,0.4444444444444444,0.0,0.5555555555555556,9,0.4,0.2
L1_Location=Albury|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_high|L5_Sunshine=unknown,0.9,0.75,0.8181818181818182,0.8035714285714286,0.9047619047619047,0.5865557254410011,0.5730337078651686,0.3157894736842105,0.3684210526315789,0.5263157894736842,19,0.4,0.2
L1_Location=CoffsHarbour|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_high,0.5,0.25,0.3333333333333333,0.5416666666666667,0.7083333333333334,0.10206207261596577,0.09090909090909094,0.55,0.6,0.2,10,0.4,0.2
L1_Location=MelbourneAirport|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_high,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.602020202020202,0.7797979797979797,0.3355778053330339,0.28291316526610644,0.3046875,0.078125,0.046875,64,0.4,0.2
L1_Location=Perth|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_high,0.5,0.5,0.5,0.7277777777777779,0.7999999999999999,0.45555555555555555,0.4555555555555556,0.21428571428571427,0.10204081632653061,0.08163265306122448,49,0.4,0.2
L1_Location=Launceston|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_low|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,11,0.4,0.2
L1_Location=WaggaWagga|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_mid,1.0,0.5,0.6666666666666666,0.75,1.0,0.6813851438692469,0.6341463414634146,0.06666666666666667,0.06666666666666667,0.06666666666666667,15,0.4,0.2
L1_Location=Portland|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_high,1.0,0.5,0.6666666666666666,0.75,1.0,0.6123724356957946,0.5454545454545454,0.2,0.2,0.2,5,0.4,0.2
L1_Location=Cobar|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_mid,0.3333333333333333,0.5,0.4,0.6785714285714286,0.8571428571428572,0.30261376633440124,0.2941176470588235,0.21875,0.125,0.1875,16,0.4,0.2
L1_Location=OTHERS|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_high,0.0,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.17142857142857143,0.0,0.0,70,0.4,0.2
L1_Location=Brisbane|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_mid,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.42857142857142855,0.7142857142857143,-0.14285714285714285,-0.1428571428571428,0.25,0.125,0.875,8,0.4,0.2
L1_Location=WaggaWagga|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_mid,1.0,1.0,1.0,1.0,,0.0,,0.0,0.0,1.0,2,0.4,0.2
L1_Location=MountGinini|L2_RainToday=OTHER|L3_Humidity3pm=unknown|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.625,0.8333333333333334,0.7142857142857143,0.6666666666666667,0.6666666666666667,0.3535533905932738,0.33333333333333337,0.5833333333333334,0.16666666666666666,0.6666666666666666,12,0.4,0.2
L1_Location=Canberra|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_low,0.9230769230769231,1.0,0.9600000000000001,0.5,0.6666666666666666,0.0,0.0,0.07692307692307693,0.0,1.0,13,0.4,0.2
L1_Location=Albury|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.041666666666666664,0.08333333333333333,0.0,12,0.4,0.2
L1_Location=Canberra|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_mid,0.0,0.0,0.0,0.5,0.8,0.0,0.0,0.5,0.0,0.0,6,0.4,0.2
L1_Location=Albany|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_low,0.8,1.0,0.888888888888889,0.5,1.0,0.0,0.0,0.2,0.0,1.0,15,0.4,0.2
L1_Location=Penrith|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.5714285714285714,0.13333333333333333,0.21621621621621623,0.5571729957805908,0.7862869198312236,0.22116775432553906,0.16585067319461455,0.3351063829787234,0.15425531914893617,0.03723404255319149,188,0.4,0.2
L1_Location=NorfolkIsland|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_low,0.8571428571428571,1.0,0.923076923076923,0.6666666666666666,0.9722222222222223,0.5345224838248488,0.4444444444444444,0.16666666666666666,0.06666666666666667,0.9333333333333333,15,0.4,0.2
L1_Location=Townsville|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_high|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.1875,0.375,0.0,8,0.4,0.2
L1_Location=Sale|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_high,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,3,0.4,0.2
L1_Location=Hobart|L2_RainToday=rain_today_yes|L3_Humidity3pm=unknown|L4_Cloud3pm=unknown|L5_Sunshine=sun_high,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,0.4,0.2
L1_Location=Portland|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_high,1.0,0.3333333333333333,0.5,0.6666666666666666,0.9333333333333333,0.4879500364742666,0.3846153846153846,0.375,0.5,0.125,8,0.4,0.2
L1_Location=SalmonGums|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.0,0.0,0.0,0.5,0.8461538461538461,0.0,0.0,0.21428571428571427,0.0,0.0,14,0.4,0.2
L1_Location=Watsonia|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_high,0.0,0.0,0.0,0.5,0.5729166666666667,0.0,0.0,0.13,0.02,0.0,50,0.4,0.2
L1_Location=Nuriootpa|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_mid,0.42857142857142855,1.0,0.6,0.6363636363636364,0.7424242424242424,0.34188172937891387,0.20930232558139528,0.5294117647058824,0.11764705882352941,0.8235294117647058,17,0.4,0.2
L1_Location=Albany|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_mid,0.52,1.0,0.6842105263157895,0.5384615384615384,0.8757396449704142,0.2,0.07692307692307687,0.4807692307692308,0.038461538461538464,0.9615384615384616,26,0.4,0.2
L1_Location=Tuggeranong|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.0,0.0,0.0,0.49754901960784315,0.7895040369088813,-0.019462473604038074,-0.008620689655172376,0.21266968325791855,0.06787330316742081,0.004524886877828055,221,0.4,0.2
L1_Location=Adelaide|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.7,0.7777777777777778,0.7368421052631577,0.5888888888888889,0.7777777777777778,0.18856180831641267,0.18604651162790697,0.6785714285714286,0.07142857142857142,0.7142857142857143,14,0.4,0.2
L1_Location=CoffsHarbour|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_high|L5_Sunshine=unknown,0.75,0.8823529411764706,0.8108108108108107,0.4411764705882353,0.8,-0.17149858514250885,-0.14925373134328335,0.3181818181818182,0.09090909090909091,0.9090909090909091,22,0.4,0.2
L1_Location=Nuriootpa|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_low,0.3333333333333333,1.0,0.5,0.5,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,3,0.4,0.2
L1_Location=Wollongong|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.3333333333333333,0.2,0.25,0.5920634920634921,0.7396825396825397,0.23584251762922884,0.22789783889980353,0.12595419847328243,0.03816793893129771,0.022900763358778626,131,0.4,0.2
L1_Location=Cobar|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=unknown,0.0,0.0,0.0,0.5,0.8703703703703703,0.0,0.0,0.23076923076923078,0.0,0.0,39,0.4,0.2
L1_Location=MountGambier|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_low,1.0,0.6666666666666666,0.8,0.8333333333333333,0.8974358974358974,0.7867957924694432,0.7647058823529411,0.28125,0.1875,0.125,16,0.4,0.2
L1_Location=Townsville|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_low,0.9473684210526315,1.0,0.972972972972973,0.5,1.0,0.0,0.0,0.05263157894736842,0.0,1.0,19,0.4,0.2
L1_Location=Brisbane|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low|L5_Sunshine=sun_high,1.0,0.16666666666666666,0.2857142857142857,0.5833333333333334,0.6956521739130435,0.3700064349504774,0.24083769633507857,0.5517241379310345,0.2413793103448276,0.034482758620689655,29,0.4,0.2
L1_Location=NorahHead|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_low|L4_Cloud3pm=unknown|L5_Sunshine=unknown,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,6,0.4,0.2
L1_Location=Brisbane|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_mid|L5_Sunshine=sun_mid,0.45454545454545453,0.4166666666666667,0.43478260869565216,0.6401515151515151,0.7481060606060606,0.28949572486802916,0.2890625,0.42857142857142855,0.3392857142857143,0.19642857142857142,56,0.4,0.2
L1_Location=Canberra|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid|L4_Cloud3pm=cloud_low|L5_Sunshine=unknown,1.0,0.5,0.6666666666666666,0.75,1.0,0.674199862463242,0.625,0.25,0.0,0.08333333333333333,12,0.4,0.2
L1_Location=WaggaWagga|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high|L4_Cloud3pm=cloud_high|L5_Sunshine=sun_low,0.8461538461538461,1.0,0.9166666666666666,0.5,0.9545454545454546,0.0,0.0,0.15384615384615385,0.0,1.0,13,0.4,0.2
L1_Location=Cobar|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low|L4_Cloud3pm=cloud_mid|L5_Sunshine=unknown,1.0,0.16666666666666666,0.2857142857142857,0.5833333333333334,0.8548387096774194,0.38792452473800093,0.2616033755274263,0.24285714285714285,0.05714285714285714,0.01904761904761905,105,0.4,0.2
