bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,threshold_n_samples,use_parent_threshold,parent_with_threshold,score_metric,score_value,parent_score_value,gain_value,threshold_source_bucket,is_weak,fold
L1_age=<=30|L2_job=no_income|L3_contact=telephone,L3,L1_age=<=30|L2_job=no_income,54,25,0.14814814814814814,0.32,0.3,0.2,0.36,0.4615384615384615,0.6,0.375,0.2,0.2,25,True,,bac_regret,0.20985294117647058,0.34643135454064733,-0.13657841336417675,ROOT,True,2
L1_age=<=30|L2_job=self_emp|L3_contact=OTHER,L3,L1_age=<=30|L2_job=self_emp,48,24,0.0625,0.20833333333333334,0.4,0.2,0.11458333333333333,0.6666666666666665,0.75,0.6,0.08333333333333333,0.16666666666666666,24,True,L1_age=<=30|L2_job=self_emp,bac_regret,0.6591008771929824,0.6839826839826839,-0.024881806789701533,L1_age=<=30|L2_job=self_emp,True,2
L1_age=<=30|L2_job=self_emp|L3_contact=cellular,L3,L1_age=<=30|L2_job=self_emp,147,59,0.16326530612244897,0.1694915254237288,0.4,0.2,0.07627118644067797,0.7777777777777777,0.875,0.7,0.1016949152542373,0.13559322033898305,59,False,,bac_regret,0.7329124870287098,0.6839826839826839,0.0489298030460259,L1_age=<=30|L2_job=self_emp|L3_contact=cellular,False,2
L1_age=<=30|L2_job=self_emp|L3_contact=others,L3,L1_age=<=30|L2_job=self_emp,3,1,0.0,1.0,0.4,0.2,,,,,,,0,True,L1_age=<=30|L2_job=self_emp,bac_regret,,0.6839826839826839,,L1_age=<=30|L2_job=self_emp,True,2
L1_age=<=30|L2_job=white_collar|L3_contact=OTHER,L3,L1_age=<=30|L2_job=white_collar,454,196,0.06607929515418502,0.0663265306122449,0.4,0.3,0.09056122448979592,0.2666666666666667,1.0,0.15384615384615385,0.11734693877551021,0.01020408163265306,196,True,L1_age=<=30|L2_job=white_collar,bac_regret,0.44537824587590397,0.6985577616871179,-0.25317951581121395,L1_age=<=30|L2_job=white_collar,True,2
L1_age=<=30|L2_job=white_collar|L3_contact=cellular,L3,L1_age=<=30|L2_job=white_collar,1309,586,0.19938884644766997,0.1945392491467577,0.4,0.3,0.17363481228668942,0.6495726495726496,0.6333333333333333,0.6666666666666666,0.11262798634812286,0.20477815699658702,586,True,L1_age=<=30|L2_job=white_collar,bac_regret,0.5633002159618982,0.6985577616871179,-0.13525754572521975,L1_age=<=30|L2_job=white_collar,True,2
L1_age=<=30|L2_job=white_collar|L3_contact=telephone,L3,L1_age=<=30|L2_job=white_collar,52,25,0.11538461538461539,0.04,0.4,0.3,0.06,0.5,0.3333333333333333,1.0,0.0,0.12,25,False,,bac_regret,0.8983333333333332,0.6985577616871179,0.1997755716462153,L1_age=<=30|L2_job=white_collar|L3_contact=telephone,False,2
L1_age=>60|L2_job=blue_collar|L3_contact=cellular,L3,L1_age=>60|L2_job=blue_collar,28,11,0.39285714285714285,0.5454545454545454,0.3,0.2,,,,,,,0,True,,bac_regret,,0.6835114480677118,,ROOT,True,2
L1_age=>60|L2_job=blue_collar|L3_contact=others,L3,L1_age=>60|L2_job=blue_collar,20,6,0.3,0.16666666666666666,0.3,0.2,,,,,,,0,True,,bac_regret,,0.6835114480677118,,ROOT,True,2
L1_age=>60|L2_job=retired|L3_contact=cellular,L3,L1_age=>60|L2_job=retired,321,148,0.42679127725856697,0.5135135135135135,0.3,0.1,0.32432432432432434,0.7065217391304347,0.6018518518518519,0.8552631578947368,0.16891891891891891,0.7297297297297297,148,False,,bac_regret,0.20052947684526634,0.17196276681110573,0.028566710034160614,L1_age=>60|L2_job=retired|L3_contact=cellular,False,2
